"id","word_id","form","div_book","div_chapter","div_section","orig","lemma","bgmpos","document_id"
2050,"1735","δαιμόνια","Ev","11","11.19","δαιμόνια","δαιμόνιον","nanpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2051,"-",",","Ev","11","11.19",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2052,"1736","οἱ","Ev","11","11.19","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2053,"1737","υἱοὶ","Ev","11","11.19","υἱοὶ","υἱός","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2054,"1738","ὑμῶν","Ev","11","11.19","ὑμῶν","σύ","rpg-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2055,"1739","ἐν","Ev","11","11.19","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2056,"1740","τίνι","Ev","11","11.19","τίνι","τίς","rqdms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2057,"1741","ἐκβαλλουσιν","Ev","11","11.19","ἐκβαλλουσιν","ἐκβάλλω","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2058,"-",";","Ev","11","11.19",";",";",";","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2059,"1742","εἰ","Ev","11","11.20","εἰ","εἰ","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2060,"1743","δ᾽","Ev","11","11.20","δ᾽","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2061,"1744","ἐγὼ","Ev","11","11.20","ἐγὼ","ἐγώ","rpn-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2062,"1745","ἐν","Ev","11","11.20","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2063,"1746","δακτύλῳ","Ev","11","11.20","δακτύλῳ","δάκτυλος","ndmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2064,"1747","θεοῦ","Ev","11","11.20","θεοῦ","θεός","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2065,"1748","ἐκβάλλω","Ev","11","11.20","ἐκβάλλω","ἐκβάλλω","vipa1s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2066,"1749","τὰ","Ev","11","11.20","τὰ","ὁ","danp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2067,"1750","δαιμόνια","Ev","11","11.20","δαιμόνια","δαιμόνιον","nanpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2068,"-",",","Ev","11","11.20",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2069,"1751","ἄρα","Ev","11","11.20","ἄρα","ἄρα","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2070,"1752","ἔφθασεν","Ev","11","11.20","ἔφθασεν","φθάνω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2071,"1753","ἐπὶ","Ev","11","11.20","ἐφ᾽","ἐπί","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2072,"1754","ὑμᾶς","Ev","11","11.20","ὑμᾶς","σύ","rpa-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2073,"1755","ἡ","Ev","11","11.20","ἡ","ὁ","dnfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2074,"1756","βασιλεία","Ev","11","11.20","βασιλεία","βασιλεία","nnfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2075,"1757","τοῦ","Ev","11","11.20","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2076,"1758","θεου","Ev","11","11.20","θεου","θεός","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2077,"-",".","Ev","11","11.20",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2078,"1759","ἐὰν","Ev","11","11.22","ἐὰν","ἐάν","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2079,"1760","ἰσχυρότερος","Ev","11","11.22","ἰσχυρότερος","ἰσχυρός","annmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2080,"1761","αὐτοῦ","Ev","11","11.22","αὐτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2081,"1762","ἐπελθὼν","Ev","11","11.22","ἐπελθὼν","ἐπέρχομαι","vpaanms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2082,"1763","νικήσῃ","Ev","11","11.22","νικήσῃ","νικάω","vsaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2083,"1764","αὐτόν","Ev","11","11.22","αὐτόν","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2084,"-",".","Ev","11","11.22",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2085,"1765","ἐπαράσασά","Ev","11","11.27","ἐπαράσασά","ἐπαίρω","vpaanfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2086,"1766","τις","Ev","11","11.27","τις","τὶς","ainfsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2087,"1767","φωνὴν","Ev","11","11.27","φωνὴν","φωνή","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2088,"1768","γυνὴ","Ev","11","11.27","γυνὴ","γυνή","nnfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2089,"1769","ἐκ","Ev","11","11.27","ἐκ","ἐκ","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2090,"1770","τοῦ","Ev","11","11.27","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2091,"1771","ὄχλου","Ev","11","11.27","ὄχλου","ὄχλος","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2092,"-","·","Ev","11","11.27","·","·","·","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2093,"1772","μακαρία","Ev","11","11.27","μακαρία","μακάριος","annfsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2094,"1773","ἡ","Ev","11","11.27","ἡ","ὁ","dnfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2095,"1774","κολία","Ev","11","11.27","κολία","κοιλία","nnfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2096,"1775","ἡ","Ev","11","11.27","ἡ","ὁ","dnfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2097,"1776","βαστάσασά","Ev","11","11.27","βαστάσασά","βαστάζω","vpaanfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2098,"1777","σε","Ev","11","11.27","σε","σύ","rpa-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2099,"1778","καὶ","Ev","11","11.27","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2100,"1779","μαστοὶ","Ev","11","11.27","μαστοὶ","μαστός","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2101,"1780","οὕς","Ev","11","11.27","οὕς","ὅς","rramp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2102,"1781","ἐθήλασας","Ev","11","11.27","ἐθήλασας","θηλάζω","viaa2s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2103,"-",".","Ev","11","11.27",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2104,"1782","μενοῦν","Ev","11","11.28","μενοῦν","μενοῦν","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2105,"1783","μακάριοι","Ev","11","11.28","μακάριοι","μακάριος","annmpn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2106,"1784","οἱ","Ev","11","11.28","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2107,"1785","τὸν","Ev","11","11.28","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2108,"1786","λόγον","Ev","11","11.28","λόγον","λόγος","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2109,"1787","τοῦ","Ev","11","11.28","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2110,"1788","θεοῦ","Ev","11","11.28","θεοῦ","θεός","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2111,"1789","ἀκούοντες","Ev","11","11.28","ἀκούοντες","ἀκούω","vppanmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2112,"1790","καὶ","Ev","11","11.28","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2113,"1791","ποιοῦντες","Ev","11","11.28","ποιοῦντες","ποιέω","vppanmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2114,"-",".","Ev","11","11.28",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2115,"1792","ἡ","Ev","11","11.29a","ἡ","ὁ","dnfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2116,"1793","γενεὰ","Ev","11","11.29a","γενεὰ","γενεά","nnfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2117,"1794","αὕτη","Ev","11","11.29a","αὕτη","οὗτος","rdnfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2118,"1795","σημεῖον","Ev","11","11.29a","σημεῖον","σημεῖον","nnnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2119,"1796","οὐ","Ev","11","11.29a","οὐ","οὐ","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2120,"1797","δοθήσεται","Ev","11","11.29a","δοθήσεται","δίδωμι","vifp3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2121,"1798","αὐτῇ","Ev","11","11.29a","αὐτῇ","αὐτός","rpdfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2122,"-",".","Ev","11","11.29a",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2123,"1799","λύχνον","Ev","11","11.33","λύχνον","λύχνος","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2124,"1800","εἰς","Ev","11","11.33","εἰς","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2125,"1801","κρύπτην","Ev","11","11.33","κρύπτην","κρύπτη","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2126,"1802","ὑπὸ","Ev","11","11.33","ὑπὸ","ὑπό","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2127,"1803","τὸν","Ev","11","11.33","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2128,"1804","μόδιον","Ev","11","11.33","μόδιον","μόδιος","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2129,"1805","ἵνα","Ev","11","11.33","ἵνα","ἵνα","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2130,"1806","πᾶσι","Ev","11","11.33","πᾶσι","πᾶς","aidmpn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2131,"1807","λάμπῃ","Ev","11","11.33","λάμπῃ","λάμπω","vspa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2132,"-",".","Ev","11","11.33",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2133,"1808","ἤρξατο","Ev","11","11.38","ἤρξατο","ἄρχω","viam3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2134,"1809","ὁ","Ev","11","11.38","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2135,"1810","Φαρισαῖος","Ev","11","11.38","Φαρισαῖος","Φαρισαῖος","nnmsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2136,"1811","διακρινόμενος","Ev","11","11.38","διακρινόμενος","διακρίνω","vppmnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2137,"1812","ἐν","Ev","11","11.38","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2138,"1813","ἑαυτῷ","Ev","11","11.38","ἑαυτῷ","ἑαυτοῦ","rxdns","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2139,"1814","λέγειν","Ev","11","11.38","λέγειν","λέγω","vnpa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2140,"-","·","Ev","11","11.38","·","·","·","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2141,"1815","διὰ","Ev","11","11.38","διὰ","διά","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2142,"1816","τί","Ev","11","11.38","τί","τίς","rqans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2143,"1817","οὐ","Ev","11","11.38","οὐ","οὐ","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2144,"1818","πρῶτον","Ev","11","11.38","πρῶτον","πρῶτος","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2145,"1819","ἐβαπτίσθη","Ev","11","11.38","ἐβαπτίσθη","βαπτίζω","viap3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2146,"-",".","Ev","11","11.38",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2147,"1820","εἶπεν","Ev","11","11.39","εἶπεν","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2148,"1821","δὲ","Ev","11","11.39","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2149,"1822","ὁ","Ev","11","11.39","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2150,"1823","κύριος","Ev","11","11.39","κύριος","κύριος","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2151,"1824","πρὸς","Ev","11","11.39","πρὸς","πρός","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2152,"1825","αὐτόν","Ev","11","11.39","αὐτόν","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2153,"-","·","Ev","11","11.39","·","·","·","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2154,"1826","νῦν","Ev","11","11.39","νῦν","νῦν","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2155,"1827","ὑμεῖς","Ev","11","11.39","ὑμεῖς","σύ","rpn-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2156,"1828","οἱ","Ev","11","11.39","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2157,"1829","Φαρισαῖοι","Ev","11","11.39","Φαρισαῖοι","Φαρισαῖος","nnmpp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2158,"1830","τὸ","Ev","11","11.39","τὸ","ὁ","dans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2159,"1831","ἔξωθεν","Ev","11","11.39","ἔξωθεν","ἔξωθεν","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2160,"1832","τοῦ","Ev","11","11.39","τοῦ","ὁ","dgns","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2161,"1833","ποτηρίου","Ev","11","11.39","ποτηρίου","ποτήριον","ngnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2162,"1834","καὶ","Ev","11","11.39","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2163,"1835","τοῦ","Ev","11","11.39","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2164,"1836","πίνακος","Ev","11","11.39","πίνακος","πίναξ","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2165,"1837","καθαρίζετε","Ev","11","11.39","καθαρίζετε","καθαρίζω","vipa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2166,"-",",","Ev","11","11.39",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2167,"1838","τὸ","Ev","11","11.39","τὸ","ὁ","dnns","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2168,"1839","δὲ","Ev","11","11.39","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2169,"1840","ἔσωθεν","Ev","11","11.39","ἔσωθεν","ἔσωθεν","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2170,"1841","ὑμῶν","Ev","11","11.39","ὑμῶν","σύ","rpg-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2171,"1842","γέμει","Ev","11","11.39","γέμει","γέμω","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2172,"1843","ἁρπαγῆς","Ev","11","11.39","ἁρπαγῆς","ἁρπαγή","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2173,"1844","καὶ","Ev","11","11.39","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2174,"1845","πονηρίας","Ev","11","11.39","πονηρίας","πονηρία","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2175,"-",".","Ev","11","11.39",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2176,"1846","ἄφρονες","Ev","11","11.40","ἄφρονες","ἄφρων","anvmpn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2177,"-",",","Ev","11","11.40",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2178,"1847","οὐχ","Ev","11","11.40","οὐχ","οὐ","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2179,"1848","ὁ","Ev","11","11.40","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2180,"1849","ποιήσας","Ev","11","11.40","ποιήσας","ποιέω","vpaanms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2181,"1850","τὸ","Ev","11","11.40","τὸ","ὁ","dans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2182,"1851","ἔξωθεν","Ev","11","11.40","ἔξωθεν","ἔξωθεν","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2183,"1852","καὶ","Ev","11","11.40","καὶ","καί","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2184,"1853","τὸ","Ev","11","11.40","τὸ","ὁ","dans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2185,"1854","ἔσωθεν","Ev","11","11.40","ἔσωθεν","ἔσωθεν","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2186,"1855","ἐποίησεν","Ev","11","11.40","ἐποίησεν","ποιέω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2187,"-",";","Ev","11","11.40",";",";",";","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2188,"1856","πάντα","Ev","11","11.41","πάντα","πᾶς","ainnpn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2189,"1857","καθαρὰ","Ev","11","11.41","καθαρὰ","καθαρός","annnpn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2190,"1858","ἔσται","Ev","11","11.41","ἔσται","εἰμί","vifm3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2191,"1859","ὑμῖν","Ev","11","11.41","ὑμῖν","σύ","rpd-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2192,"-",".","Ev","11","11.41",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2193,"1860","τὴν","Ev","11","11.42","τὴν","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2194,"1861","κλῆσιν","Ev","11","11.42","κλῆσιν","κλῆσις","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2195,"1862","οὐδὲ","Ev","11","11.46","οὐδὲ","οὐδέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2196,"1863","τῷ","Ev","11","11.46","τῷ","ὁ","ddms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2197,"1864","δακτύλῳ","Ev","11","11.46","δακτύλῳ","δάκτυλος","ndmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2198,"-",".","Ev","11","11.46",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2199,"1865","οὐαὶ","Ev","11","11.47","οὐαὶ","οὐαί","i","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2200,"1866","ὑμῖν","Ev","11","11.47","ὑμῖν","σύ","rpd-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2201,"-",",","Ev","11","11.47",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2202,"1867","ὅτι","Ev","11","11.47","ὅτι","ὅτι","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2203,"1868","οἰκοδομεῖτε","Ev","11","11.47","οἰκοδομεῖτε","οἰκοδομέω","vipa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2204,"1869","τὰ","Ev","11","11.47","τὰ","ὁ","danp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2205,"1870","μνήματα","Ev","11","11.47","μνήματα","μνῆμα","nanpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2206,"1871","τῶν","Ev","11","11.47","τῶν","ὁ","dgmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2207,"1872","προφητῶν","Ev","11","11.47","προφητῶν","προφήτης","ngmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2208,"-",",","Ev","11","11.47",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2209,"1873","καὶ","Ev","11","11.47","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2210,"1874","οἱ","Ev","11","11.47","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2211,"1875","πατέρες","Ev","11","11.47","πατέρες","πατήρ","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2212,"1876","ὑμῶν","Ev","11","11.47","ὑμῶν","σύ","rpg-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2213,"1877","ἀπέκτειναν","Ev","11","11.47","ἀπέκτειναν","ἀποκτείνω","viaa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2214,"1878","αὐτούς","Ev","11","11.47","αὐτούς","αὐτός","rpamp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2215,"-",".","Ev","11","11.47",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2216,"1879","ἄρα","Ev","11","11.48","ἄρα","ἄρα","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2217,"1880","μάρτυρές","Ev","11","11.48","μάρτυρές","μάρτυς","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2218,"1881","ἐστε","Ev","11","11.48","ἐστε","εἰμί","vipa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2219,"1882","μὴ","Ev","11","11.48","μὴ","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2220,"1883","συνευδοκεῖν","Ev","11","11.48","συνευδοκεῖν","συνευδοκέω","vnpa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2221,"-",".","Ev","11","11.48",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2222,"1884","τοῖς","Ev","11","11.52","τοῖς","ὁ","ddmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2223,"1885","νομικοῖς","Ev","11","11.52","νομικοῖς","νομικός","andmpn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2224,"1886","τὴν","Ev","11","11.52","τὴν","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2225,"1887","κλεῖδα","Ev","11","11.52","κλεῖδα","κλείς","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2226,"1888","τῆς","Ev","11","11.52","τῆς","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2227,"1889","γνώσεως","Ev","11","11.52","γνώσεως","γνῶσις","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2228,"-","·","Ev","11","11.52","·","·","·","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2229,"1890","αὐτοὶ","Ev","11","11.52","αὐτοὶ","αὐτός","rtnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2230,"1891","οὐκ","Ev","11","11.52","οὐκ","οὐ","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2231,"1892","εἰσήλθατε","Ev","11","11.52","εἰσήλθατε","εἰσέρχομαι","viaa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2232,"1893","καὶ","Ev","11","11.52","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2233,"1894","τοὺς","Ev","11","11.52","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2234,"1895","εἰσερχομένους","Ev","11","11.52","εἰσερχομένους","εἰσέρχομαι","vppmamp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2235,"1896","ἐκωλύσατε","Ev","11","11.52","ἐκωλύσατε","κωλύω","viaa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2236,"-",".","Ev","11","11.52",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2237,"1897","ἤρξατο","Ev","12","12.1","ἤρξατο","ἄρχω","viam3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2238,"1898","λέγειν","Ev","12","12.1","λέγειν","λέγω","vnpa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2239,"1899","πρὸς","Ev","12","12.1","πρὸς","πρός","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2240,"1900","τοὺς","Ev","12","12.1","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2241,"1901","μαθητάς","Ev","12","12.1","μαθητάς","μαθητής","nampc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2242,"-","·","Ev","12","12.1","·","·","·","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2243,"1902","προσέχετε","Ev","12","12.1","προσέχετε","προσέχω","vdpa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2244,"1903","ἀπὸ","Ev","12","12.1","ἀπὸ","ἀπό","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2245,"1904","τῆς","Ev","12","12.1","τῆς","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2246,"1905","ζύμης","Ev","12","12.1","ζύμης","ζύμη","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2247,"1906","τῶν","Ev","12","12.1","τῶν","ὁ","dgmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2248,"1907","Φαρισαίων","Ev","12","12.1","Φαρισαίων","Φαρισαῖος","ngmpp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2249,"-",",","Ev","12","12.1",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2250,"1908","ἥτις","Ev","12","12.1","ἥτις","ὅστις","rrnfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
2251,"1909","ἐστὶν","Ev","12","12.1","ἐστὶν","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
